title,diameter,closeness,clustering,betweenness,edit count,editor count,article size,class
Adullam,44,0.062267067078845925,0.12599735621701957,0.23009786267069693,197,73,17286,B
Giant panda,44,0.1027826353884876,0.019748918511730863,0.003224164227662315,5608,2859,80067,B
Transport for London,31,0.09116344726804058,0.018287517103512903,0.023172475504260444,823,458,35667,B
Tethys (moon),26,0.1515110096528572,0.06710157165093415,0.02338028829991394,694,263,48459,B
Paul McGann,27,0.13796249916453002,0.05427128373004237,0.011144864642520956,1272,616,26244,B
Amplifier,36,0.11850184549619228,0.03893776911329179,0.008831427019141115,2034,918,57144,B
Ottawa,34,0.15137392541067185,0.060846369992759004,0.0020566281284156124,7604,2884,161425,B
Council of Trent,59,0.07426131631137252,0.018706542476612492,0.014268657886251632,1539,951,39776,B
Greyhound racing,52,0.08508394643059397,0.04117233402010905,0.019129400751920708,1294,612,24587,B
North Sea,35,0.13362335625993685,0.05695412101709207,0.008683231501645195,2642,826,111880,B
Electric field,52,0.07426767305635418,0.017659019512173583,0.015375926397204786,1511,863,24005,B
Scientific notation,41,0.09477284624774648,0.022641704272585002,0.0087930706655682,2017,1171,41255,B
Book of Jonah,77,0.05782459159557367,0.005562034382495977,0.03631135324541299,833,501,20825,B
Teresa of Ávila,73,0.07637104011172467,0.01692968419510242,0.011750562901470033,1998,1161,61518,B
Hockey puck,43,0.11519742839268518,0.022894815510284015,0.016339114841141932,971,512,19512,B
Georges Seurat,67,0.12018060320156963,0.04990347854068214,0.00625642730905889,2923,1408,30088,B
Peter Pears,32,0.10950167795420566,0.042807320993805166,0.05416592882143709,291,167,28983,B
James Thurber,39,0.09746319901250958,0.025406202414326846,0.015068823708931818,1212,656,30486,B
"Carlsbad, California",31,0.12115493188713689,0.04974172117536471,0.009990127361772216,1872,767,44611,B
History of Bangladesh,42,0.09161122599978284,0.02691214114933996,0.013174283781806406,2485,802,180694,B
Sozopol,39,0.08595418967347107,0.03633981448065645,0.055797620078434765,386,208,17894,B
Dirk Gently's Holistic Detective Agency,52,0.06081397638834489,0.02641868477713319,0.03849359108283575,723,429,26987,B
"So Long, and Thanks for All the Fish",81,0.05234880784168466,0.020567314281446276,0.06089059013394392,496,326,11386,B
Counties of Ireland,26,0.1745253506554983,0.09662500702594946,0.0074282105141681605,1789,678,56554,B
Nephrology,30,0.1332228486448835,0.06696996522079465,0.01867956158895125,846,390,19085,B
Coenzyme Q10,52,0.10357552138006905,0.026098144077465125,0.01684075057888312,1252,572,43961,B
"Kinston, North Carolina",40,0.08325454517095693,0.021955880043810022,0.026203127301935872,848,447,38214,B
"Diomede, Alaska",57,0.06569639144968255,0.010800720921202848,0.06258257530579417,505,249,39542,B
"Vineland, New Jersey",29,0.17376259032697142,0.07442611836713613,0.01573968168807318,716,345,91665,B
Water vapor,27,0.12355153582452356,0.03303300709216117,0.008733693952291753,1663,869,49873,B
National Hockey League,28,0.1868178738491011,0.09802595432545091,0.0010159319095099817,11022,4538,115396,B
"South Toms River, New Jersey",16,0.2177080410994076,0.163093984082397,0.06563220046082949,158,64,31277,B
UTF-8,29,0.17736893667568499,0.11929414407552923,0.00414044379876568,3176,1223,83499,B
Ultrafilter,29,0.11751929003706252,0.040560388685388686,0.06843398376299673,256,120,21843,B
Metz,41,0.1217460397517705,0.06150014384785689,0.012424592005272942,1777,649,95059,B
Kate Mulgrew,71,0.07343989622308146,0.02448312839926267,0.01784562465334237,1581,794,35522,B
Artemis,50,0.0857691070133539,0.024123373230876502,0.007888846010093844,2755,1476,58014,B
St. Peter's Basilica,52,0.12121566963016128,0.05432677367960965,0.005181937929601785,3581,1578,113376,B
Dallas Mavericks,46,0.10866180895473959,0.06034590630217293,0.003883704200963122,4812,2270,124124,B
Life expectancy,58,0.07651609191166725,0.020711214388909376,0.007543085397483086,2938,1743,77877,B
Morgan Freeman,67,0.09897578739791868,0.023134327246004442,0.003930491283952766,4655,2515,55883,B
Mick Fleetwood,29,0.15903327176270296,0.07251662366584846,0.011356039451749619,1161,513,61345,B
Jacobaea vulgaris,33,0.11167680598853823,0.03051376505051706,0.03813945689776333,460,231,27493,B
"Augusta, Georgia",36,0.10343049120110596,0.040151084040192235,0.008051372723924602,2765,1142,55276,B
Volt,51,0.07875092234155592,0.012831766944133077,0.01673644548439791,1203,741,16035,C
Francis Xavier,51,0.0929820399290184,0.01538082448971989,0.006108379141400479,3242,1712,60866,C
"Leadville, Colorado",30,0.11510412812460508,0.04056930393068966,0.022470713656431145,816,366,63954,C
Paul-Henri Spaak,46,0.08192638279354832,0.013379932763777103,0.05663060001788428,410,212,33975,C
Phrenology,67,0.06886517481611547,0.012318187557904705,0.01963657412326954,1276,743,45986,C
Boolean satisfiability problem,58,0.08196419121736964,0.0353882733357065,0.028375575611518235,857,437,57440,C
Kami,51,0.0684729998907043,0.02453592597500336,0.025177303055045498,1027,597,29182,C
Delaware River,38,0.108093979548633,0.0311063861842504,0.017570150280601122,1050,501,56895,C
Glacis,76,0.038556517647310745,0.0,0.2454763560611113,149,109,6487,C
Square root,31,0.14280275771005038,0.06679640528447177,0.00474611581154935,2871,1348,41783,C
Library,51,0.09043368628089402,0.021068683884901025,0.0051080107248589815,3857,2122,63921,C
Role-playing game,41,0.1342743703625604,0.07355740630577207,0.0042680112098699265,3603,1668,31303,C
Associative property,29,0.11696496101269223,0.029489026831329195,0.021277520206902496,655,383,23413,C
Warsaw Ghetto,68,0.0804906770268182,0.02693330724439154,0.009290924582188978,2797,1347,84712,C
Anthropology,51,0.10419737262720569,0.034739965438409286,0.004046130739346476,4767,2286,97404,C
Torpedo,33,0.12422404017008125,0.036994784846221304,0.00793818285819414,2039,963,87901,C
Habakkuk,42,0.11606850155395734,0.08285210390995311,0.02968309095635949,654,304,30923,C
Cardinal (Catholic Church),31,0.13917437706084676,0.03501479585343225,0.008372619257904846,1661,790,57318,C
Wendy Hiller,36,0.09758230246099343,0.03946125534337185,0.039655918388020614,584,255,21576,C
Decimal,27,0.12943376753112473,0.02508526087515665,0.006795308682274823,2186,1050,36742,C
Howard Zinn,38,0.12138410881895159,0.04110006659565935,0.005092672527154653,3509,1531,91529,C
English Heritage,47,0.08020601884284499,0.060716823836553975,0.04089695052380458,577,312,30422,C
Ford Foundation,65,0.04821889011103975,0.029076566560337656,0.05574323345169358,688,372,39607,C
Thomas Wolsey,52,0.08472161036160013,0.023120248839468924,0.011425535455974436,1921,1037,55252,C
Skewness,51,0.07422575235643368,0.016731040616936428,0.029395033332253476,824,475,26092,C
Bilateral cingulotomy,69,0.03921410582156685,0.01087719298245614,0.27906296282917314,188,95,16515,C
Prim's algorithm,46,0.08137175811194736,0.021278083097728776,0.03571743507318739,575,359,18637,C
Crossing the Red Sea,24,0.14922823057566859,0.055129202382081015,0.010809596278303073,1466,572,16747,C
Neva River,53,0.07350039935383829,0.014251636227693442,0.04787175899980778,505,288,44222,C
The Morrígan,30,0.1541887871610113,0.0852526930498868,0.018138261415177038,760,347,25855,C
Bandar Seri Begawan,37,0.0799555823943465,0.03279849898687936,0.025745259025691275,1065,478,54008,C
Eastern Orthodox Church,23,0.16033623564948277,0.08618076157295892,0.0014599980771275842,10273,3783,232601,C
Amélie,61,0.07648645302129062,0.0268743624829987,0.01262963734068954,1742,1040,31337,C
Russian Civil War,47,0.10980173141131012,0.031858787814176115,0.005610235215038044,3802,1602,90543,C
Zippy the Pinhead,41,0.08820852619748878,0.03274351428420261,0.05313252583153065,389,214,22102,C
Likelihood-ratio test,41,0.1075253804520203,0.05605741969559759,0.03773876149760332,585,250,15788,C
"Guns, Germs, and Steel",63,0.0821794722900373,0.02935831541140839,0.011575554732431067,2016,1058,41822,C
Dutch East India Company,38,0.11394206246502388,0.04972399003191788,0.0075314296573804635,3452,1120,257364,C
Winnie Madikizela-Mandela,43,0.08960358233328722,0.031727743040924565,0.013732306752488224,1625,800,69002,C
Evidence-based medicine,38,0.1103389683473976,0.04024959052712504,0.01477258418328462,1340,585,71093,C
Retinopathy,54,0.0513805870426226,0.041676080928417375,0.18393665348347063,199,107,18077,C
Punched card,35,0.1302177773972747,0.05297321325947385,0.010276759513621166,1688,715,58090,C
Super 8 film,90,0.03574927293548806,0.01461723279625407,0.05456590230648739,927,522,35516,C
Natural language,72,0.05064988072985151,0.021835741956622245,0.05710255949459213,556,356,6558,C
Foreign relations of Malta,41,0.0850261663742813,0.04477023784424164,0.07704997932701918,298,155,50976,C
Hohenstaufen,71,0.05748034531978519,0.02407574794639241,0.06490272113994382,454,282,28638,C
Terraforming,58,0.09276920044875951,0.02518731353180804,0.011403572838409369,1872,945,39922,C
"Bloomfield Hills, Michigan",35,0.13823329185990357,0.07123908858328704,0.011732365305640063,1345,585,21492,C
Uninterruptible power supply,41,0.1023897296047496,0.038240375929115285,0.008152116823241034,2234,1164,47560,C
Help!,40,0.12529719475775183,0.05536061106194011,0.00940308848196759,1762,830,40850,C
Romania,32,0.16424100473052286,0.06956423109854111,0.0010633149674040413,15497,5055,228069,C
William McGonagall,51,0.09053834606535857,0.022764606054304033,0.027756033834608437,724,410,32811,C
Video Graphics Array,63,0.06558864064185688,0.00678099942618518,0.025417144166181047,939,614,49319,C
John Rawls,66,0.06590790883426005,0.012890704476560351,0.01885375756239221,1363,807,51872,C
Projective plane,30,0.14133261122276858,0.1271942904781608,0.04100626785858731,383,167,49585,C
Alessandro Volta,52,0.10626476151225699,0.020468643503804132,0.004742184406562248,3775,1921,20995,C
C (programming language),28,0.16226636695552724,0.08077302347682964,0.0016573194286571098,7587,3326,76725,C
Radionuclide,46,0.0922694654096846,0.039304167357376185,0.023753687208624086,914,448,29840,C
Organic farming,35,0.14349879197330556,0.04747858180951469,0.0034823659359814133,4618,1834,143963,C
Mental disorder,39,0.10864899376181493,0.042209230828609945,0.004579785147280387,4737,1928,162492,C
Management consulting,33,0.1112869973860395,0.03222605344187592,0.007977970562382206,2024,1072,26294,C
Spelljammer,50,0.07567452007766456,0.03413022948197367,0.06626237246840262,375,200,19714,C
"Athens, Georgia",49,0.10910406584477385,0.040917208031737276,0.008922149682719156,1982,1028,68621,C
Ides of March,62,0.0655642130247245,0.021279081759170752,0.011641059412988538,2141,1315,11489,C
Angles,57,0.07126710321116561,0.011374312361300421,0.020789970275028963,1170,691,20157,C
Impressionism,29,0.16627467077051694,0.08103453446184757,0.0026383637692001544,4525,2060,56084,C
Trivial Pursuit,86,0.05281388313062134,0.010301948665097918,0.032462208288715884,971,609,22674,C
Carmichael number,35,0.10589927481139705,0.05311722205960287,0.0443354034607358,423,213,22256,C
Sea of Japan,29,0.16620750639364568,0.0815404301586242,0.005665108637328067,2524,950,38093,C
Perkin Warbeck,60,0.06343590074369077,0.008756429245173085,0.03773504057387991,737,420,30226,C
Civil service,66,0.055010379933519836,0.0034838583865009457,0.025864400993388777,1151,719,48689,C
Llywelyn ap Gruffudd,61,0.0688990239475571,0.034779642719986625,0.037865767911049446,751,401,31223,C
Intel 80186,69,0.04380958553490524,0.011052416052416053,0.12721051414921694,292,185,9758,C
Foreign relations of China,48,0.07916108913697444,0.018250683769616784,0.01804644551760617,1497,698,197638,C
Glamis Castle,70,0.05251169968014545,0.018428864782822196,0.07610527286757873,393,262,15611,C
Devo,46,0.09779406656973792,0.029651804453415004,0.0075102383558442315,2838,1316,56899,C
Evenks,65,0.04393413885735093,0.021018062397372743,0.08656881587916071,476,261,32374,C
Heathers,72,0.07078495929513624,0.02589917653568799,0.014287784215410654,1859,1013,35646,C
Received Pronunciation,29,0.14604634549666354,0.05451980453704076,0.008063107494016473,1789,785,73339,C
Actinophryid,46,0.053864736757180114,0.05564637131801311,0.2784260515603799,144,67,15805,C
Mel Brooks,78,0.07882975128656974,0.01815118267286845,0.007878998613080446,2878,1644,68383,C
Electrical discharge machining,79,0.05696779850820733,0.03347540434488574,0.04718042019723435,719,399,40169,C
Hoosier Hysteria,41,0.10972117306623684,0.02796461381149953,0.035528118727806084,618,256,36432,C
Defense Forces of Georgia,27,0.13909486538042604,0.07693224256458174,0.00932879326147083,2935,722,43744,C
Armed Forces of the Libyan Arab Jamahiriya,42,0.09224582062081367,0.04328028084977365,0.04246634346149539,529,251,34009,C
Triple oppression,51,0.06592060503241064,0.013138024765931743,0.19844383686488948,134,77,22048,C
Wheat beer,47,0.08069654933452541,0.030089553088215967,0.02642541347006131,837,466,15360,C
Grammar,43,0.10504427703749199,0.019140650108391805,0.006289302876911895,2510,1452,24329,C
Genus (mathematics),80,0.03754713940480761,0.020316301703163016,0.1988430895472544,186,137,8463,C
Microeconomics,94,0.055300719391744926,0.013926926110827714,0.020795483815431594,1516,897,42121,C
The Goonies,37,0.13295536813034078,0.04874003602056962,0.004354741884489963,3066,1621,34148,C
"East Washington, Pennsylvania",24,0.11209468985083738,0.021666666666666667,0.1724234693877551,73,50,7962,C
Cassette culture,56,0.051046705855049904,0.028331991097948546,0.06034660023129052,527,329,14649,C
Henry Shrapnel,86,0.030510784639963227,0.009259259259259259,0.2868738707569292,172,117,4860,C
Michael Mann,54,0.06722714768936441,0.02320069947309831,0.02294188922303477,1083,664,29955,C
Definition,35,0.109008720570287,0.022624306787804138,0.006781340935969311,2269,1290,31549,C
Seattle Mariners,36,0.10813613177351447,0.02118782132554685,0.00587638554967205,3000,1489,56786,C
German diaspora,39,0.09772384740711833,0.0351082262901238,0.010893204260465571,2015,902,91641,C
"Custer County, Oklahoma",45,0.05748780493073846,0.028187479514913145,0.1550687065067596,175,113,25498,C
Oz (TV series),83,0.05726928434229245,0.016156907869667,0.015112733645870777,2020,1186,25282,C
Chiang Mai,27,0.15779954230606,0.0724721496302425,0.007911005881579189,1639,731,65039,C
Deryck Whibley,72,0.0585482836434696,0.01566056524382818,0.013000836662365173,2232,1328,23688,C
Three Mile Island accident,50,0.09565690287119329,0.023210512803051298,0.005054431052284762,3794,2029,90578,C
"East Lyme, Connecticut",31,0.11310791365688515,0.039995669133001,0.0249393822356493,723,341,33057,C
Abacá,45,0.0946159620200558,0.024587356831623584,0.044003940373963796,436,245,21543,C
Carolina parakeet,29,0.10151686723253144,0.023478227944214416,0.02778725069016933,760,337,28231,C
Marion Zimmer Bradley,41,0.09461454177005663,0.03032915952762621,0.02625223156721961,788,398,36960,C
Duḥkha,41,0.09432260735371395,0.061424981196330906,0.03479337711004551,734,312,23102,C
Dialysis,38,0.08120979442958273,0.025701792669156048,0.011554183979709427,1872,1034,33223,C
Fritz Hollings,42,0.08623320142039377,0.0254343677891183,0.02993554530760797,742,385,53413,C
Cthulhu,68,0.10217008998326765,0.040223148409765375,0.00314751511765089,5792,3119,38493,C
Jury trial,52,0.06798944296471217,0.01807492868684014,0.016572555989738513,1563,887,96346,C
Paul Winfield,48,0.07089340458522458,0.007060606060606061,0.035726837760866326,599,390,22740,C
Multiverse,44,0.10068286099071606,0.04723882285065716,0.005818728995926521,3518,1672,48393,C
John Graves Simcoe,39,0.11566412253922576,0.026687736013791014,0.013518391796336522,1224,610,37573,C
Foreign relations of Georgia,56,0.0760939530762285,0.03862069530763705,0.07827533672335764,352,174,75424,C
"Victor, Colorado",31,0.08620149433498459,0.020580040068005578,0.10432246960155732,197,109,26425,C
Haast's eagle,26,0.1248740209256718,0.019989590546812822,0.013251605663547368,1023,565,20456,C
Strife (1996 video game),30,0.11178694180135616,0.039481288209620616,0.05083143668117548,261,174,28414,C
Rán,42,0.08023109791739948,0.03903239280998194,0.14372023488433025,233,93,12720,C
Nashville (film),62,0.049884754564566466,0.012181120973207055,0.06029597387180728,571,335,48157,C
Canes Venatici,29,0.09425540980191091,0.018026930380375884,0.04691926949991466,391,217,15422,C
Talc,36,0.12556938480907928,0.029748917655012,0.00970465284615294,1360,787,26998,C
Three Colours: Blue,54,0.05006674510119571,0.01719111489603293,0.06556049371114851,503,305,13044,C
Thomas Middleton,39,0.09037063378729748,0.04171615744945223,0.05149344710332488,379,211,20883,C
"Hamilton, Virginia",31,0.08307987751783256,0.013052208835341365,0.141674194519723,113,83,11986,C
Alicante,33,0.1137295448135546,0.03974223386785084,0.014209897810973154,1265,606,43017,C
Kuomintang,30,0.13744448706180906,0.06821496130474629,0.004312255705671287,3846,1545,127227,C
World Food Programme,67,0.049550399733242684,0.011331108454539416,0.04315700780983429,805,478,28070,C
POV-Ray,43,0.07352863068058225,0.015430277523010098,0.04230001127620242,581,318,18593,C
Human body,45,0.1079149592464533,0.0254975254694685,0.0059153708226651214,2905,1525,37905,C
AIM-120 AMRAAM,45,0.09510136276993458,0.03172794809135951,0.012368403352400184,1501,830,56853,C
Network Rail,29,0.1147308099402124,0.026795799569987063,0.013632695922308109,1302,603,86238,C
Lake Huron,28,0.10858883916445795,0.030454644906368306,0.01789487192224264,930,492,29881,C
Wabash College,36,0.10032666947063425,0.026883160280699106,0.0184172958963898,1085,531,19560,C
Shaka,47,0.11723577745459857,0.03673829690484268,0.006026098550242964,2780,1376,49994,C
"Goshen, Indiana",42,0.08810303975842693,0.03631795209160212,0.0277706715654061,789,394,27379,C
Mining,55,0.12553471588782564,0.03472722885125231,0.003938706520551159,3936,1936,88146,C
Corundum,71,0.06864774554341682,0.009990856277125463,0.03460408638980068,680,442,12517,C
Gaussian integer,41,0.09147167324247213,0.06106085765002847,0.055257704565968006,391,195,35061,C
Cast Away,75,0.0813728581414207,0.03287211787988973,0.007032941874937593,3152,1808,24494,C
Asunción,41,0.08779980658483115,0.03639926302661952,0.015289114494850658,1454,726,51376,C
Green Lantern Corps,51,0.07910648283428456,0.023672504479245297,0.016195399756932734,1515,769,124415,C
"Farmington Township, Clarion County, Pennsylvania",19,0.14206391901954632,0.058575826585695004,0.21673387096774194,50,32,7380,C
Time-division multiplexing,65,0.06901978476671206,0.018493049455263956,0.05509227469874883,455,276,13577,C
Severus Alexander,54,0.07497863656819709,0.02332456552562105,0.036489397928373316,691,364,31006,C
Clozapine,48,0.10835836578545674,0.038425624144242915,0.019236961513037096,1110,495,53866,C
Astrobiology,47,0.11628027597188777,0.06584017670077084,0.01015415598902442,1975,839,116595,C
Pitch (music),29,0.15241038229809864,0.04936460344508845,0.008119176841112826,1480,747,30226,C
Inverse limit,75,0.033557959805698416,0.015537317620650954,0.2823674053175023,172,108,14996,C
"West Windsor, New Jersey",20,0.20599600341645818,0.10950024937829816,0.017534414805506368,581,246,83915,C
Binomial theorem,34,0.11176328072016957,0.059035127975076,0.011549717769032766,1452,727,33174,C
Rib,111,0.02580413942403342,0.018427486013769527,0.08258210428892457,698,471,11816,C
International Brigades,43,0.07697560943355908,0.01928262314233343,0.017704218346949893,1456,719,66550,C
Guarani language,44,0.08855204442617864,0.03677286095928025,0.02418333622589609,916,476,36935,C
Jacob Neusner,60,0.06246045496587542,0.010183107165068957,0.08056138903472587,422,201,17423,C
Huesca,70,0.046228049765064595,0.01771131465798897,0.10307810770225687,357,218,23180,C
Alexander Pushkin,50,0.09374213249651583,0.025027849143612144,0.008037877754714469,2408,1290,49705,C
Hibernation,67,0.06734842578439394,0.010422849739582556,0.018436805454789866,1312,837,24890,C
Colt AR-15,42,0.1153738543517147,0.04457690480528101,0.004479196613243717,4124,1820,22961,C
Thai script,26,0.17808876996382209,0.08444108941167164,0.010325468226644942,1155,486,78594,C
Avant-garde,81,0.08353616457972428,0.04951733979386935,0.012577244279703744,1945,1022,26998,C
The Human Stain,71,0.06206313790783857,0.032304290118109126,0.0477009102009102,730,352,17123,C
Harald V of Norway,41,0.12929085946605282,0.049120504882129094,0.008268992666368413,1867,880,51614,C
"Merced, California",48,0.10051391006575282,0.0326232706084594,0.015946739078281404,1252,609,44457,C
Neuromancer,51,0.08326358904560584,0.029903439774654397,0.014619904458749713,1536,840,45514,C
Agar,68,0.06023576797630775,0.021144558138928803,0.02070857695025856,1337,802,24834,C
M11 motorway,29,0.11008888159622292,0.047119356188473835,0.042960636515912906,422,200,27600,C
Black and Tans,35,0.11231698466521493,0.03902439301160375,0.015362859611819994,1122,555,26521,C
Security through obscurity,43,0.07304413960930208,0.030449244223861294,0.041315191319659994,545,335,9567,C
Fimbulwinter,78,0.03189553944668356,0.02069566696432368,0.2380004454827707,186,134,4206,C
"Burlington, Colorado",19,0.16860860592769297,0.1175379746210517,0.029646213209749122,470,182,20286,C
Ankara,45,0.10256594342388779,0.028411717222947292,0.005283984774169146,4030,1788,112472,C
Graviton,35,0.09916028146731252,0.027910041138404035,0.016618790772007404,1019,583,19244,C
Shebna,33,0.06441864058798483,0.028703703703703703,0.42997198879551823,56,36,2670,C
Optical disc,65,0.04272897276098451,0.013417208858090621,0.047439533337682936,829,499,33907,C
Transport in Indonesia,40,0.07434640585476097,0.028424080889748803,0.07416201117318436,347,180,33991,C
Epistle of Jude,36,0.09554522487030337,0.017233035042716394,0.037376749760990854,557,277,19374,C
Flare,112,0.02867627891050955,0.00704763986013986,0.12647052724888158,426,286,12576,C
Gnosticism,47,0.10977979340568912,0.043801201899572165,0.00448462841679585,4587,1932,122536,C
Betty Cooper,60,0.0607549306844542,0.02699105632737626,0.03158805083797976,1003,535,22880,C
Jean Valjean,66,0.07315682445015041,0.024248531995704332,0.027184683721422607,915,510,29093,C
Sextant,50,0.09391824657762493,0.012685547452554012,0.01793536793698111,1071,592,22732,C
Music from Big Pink,46,0.07205305043750947,0.012009828842569056,0.04920862693219483,474,281,23016,C
Hebrew numerals,49,0.06189496921847063,0.012804566270952826,0.06783311908758355,367,238,21984,C
Kathmandu,47,0.08884210959507122,0.017968700154898487,0.005601946824518958,4209,1973,124190,C
Binding of Isaac,49,0.08250821402836452,0.021506396514442243,0.017905526409848205,1239,685,29255,C
Cepstrum,87,0.03864934406636643,0.037747138706042814,0.12717724126627628,344,219,11812,C
The Little Bears,19,0.11927442020718478,0.051470588235294115,0.23771724598930483,55,34,4075,C
Second Vatican Council,54,0.08198491102152528,0.01952505162552103,0.008452850711970685,2717,1422,89651,C
Retroreflector,62,0.054537394226327196,0.01633613077656399,0.06686686358166502,456,277,28736,C
Automata theory,148,0.03551095680056821,0.021494266928320516,0.06118128358153825,951,496,24102,C
Parmenides,43,0.0999378624546014,0.03269036235195059,0.016588506065462288,1225,591,39046,C
Me and a Gun,45,0.06534602891667225,0.0,0.16848091522004566,137,92,7840,C
Gram-positive bacteria,83,0.04821837780912068,0.014490587586144776,0.05086433775524809,702,428,21900,C
20th century,74,0.08803328243218456,0.03383769430260942,0.0047596289076293685,5141,2416,84101,C
Back to the Future Part III,56,0.113695247783473,0.08591447163145345,0.006821257275875635,2702,1315,30769,C
Charles Perrault,55,0.054797003825011674,0.017118423547333436,0.03605329746930358,805,508,21879,C
Creatinine,79,0.04646889024554045,0.011819393703451675,0.05506859122058269,620,414,18594,C
Dakar,71,0.06231581843432381,0.020092668936778444,0.023351781575465785,1112,704,43949,C
"Okmulgee, Oklahoma",33,0.1041299872863202,0.05887480674488557,0.03457615843722089,665,267,34319,C
"Chelsea, Massachusetts",37,0.09295498666763591,0.031634813988903485,0.029182123145781308,764,356,69662,C
ELIZA effect,58,0.052037496783244555,0.017771249914107057,0.2151939196883017,158,91,9420,C
Charles Sorley,34,0.0859313520113921,0.005555555555555556,0.10011441647597255,216,116,10085,C
"Amadeus VI, Count of Savoy",46,0.06647079309431204,0.0,0.11871681010803882,206,129,17354,C
Dominatrix,45,0.10057486308151695,0.04355540556467758,0.013680117122443772,1475,716,34719,C
CSS Virginia,42,0.08842348389912032,0.026815283521153463,0.025680807175929275,910,428,32769,C
Greater Los Angeles,29,0.11270855232672408,0.04397108435093074,0.01043268902497779,2021,799,72109,C
Capricornus,38,0.09510209587748154,0.023798886057220536,0.01808329609287202,941,561,16052,C
Borough of Runnymede,51,0.06478524193117492,0.03257352613022716,0.16211114125519985,134,97,7973,C
Economic indicator,99,0.03557152162121365,0.0,0.11812745803932864,401,251,13354,C
"Kernville, California",21,0.1410154769574558,0.050563081831384964,0.0686437420871767,205,97,15274,C
Niobe,69,0.06752014643848733,0.01926424041070093,0.05173928007601775,453,300,23246,C
Asian Games,47,0.12644500941882647,0.06392513763556096,0.008213719843018242,2025,936,55319,C
Insider trading,33,0.12709411403925705,0.048623476880213075,0.011159139588701737,1551,674,71763,C
Heavenly Mountain Resort,58,0.04968718405362861,0.00585799859055673,0.11990244078047375,315,172,5545,C
"Sandwich, Kent",37,0.07682248088449596,0.023777610392638357,0.03986685888846657,560,316,34775,C
Economy of Saudi Arabia,69,0.06515933587627223,0.040626290702041996,0.030393786213519597,985,548,103935,C
Politics of Puerto Rico,47,0.09460436413058351,0.02647883455680209,0.03254934262173515,755,335,64834,C
Agarose,29,0.12094505121656918,0.038579184548308505,0.1295898131719027,282,67,22079,C
Michael Moore,33,0.13094968244656852,0.0438299169030203,0.001974281140120139,8041,3532,84784,C
Tilting train,65,0.04431361057820799,0.01986601217156535,0.06285806196737966,694,377,46298,C
Purple,37,0.14227915492545376,0.034635151375675105,0.0021519006459383544,6515,3011,79428,C
Whig Party (United States),52,0.09866116832674697,0.0173923659013199,0.007343199487901804,2460,1363,92880,C
Singleton pattern,98,0.0347031743156943,0.009508895947160515,0.032193055355655656,1448,914,9688,C
Pope Agatho,51,0.05939045921981395,0.010422602089268755,0.07157250031306564,363,234,7604,C
1968 Democratic National Convention,64,0.05630311167409061,0.013591803098057957,0.026617969465121794,1143,678,34226,C
"Gouda, South Holland",42,0.06405235202756548,0.03196376240834907,0.05451376459982235,456,290,22349,C
Society for Worldwide Interbank Financial Telecommunication,79,0.053802549466208036,0.007608830347800936,0.03468979846076222,990,555,38091,C
German reunification,51,0.08680254088916889,0.013313272712315494,0.011682701946392432,1804,975,85882,C
The Illustrated Man,43,0.08914892919679046,0.03318942959358307,0.029837672044852746,596,383,22164,C
Peter Duesberg,32,0.12553282828398596,0.06996078656646704,0.023426802513542223,868,332,31817,C
Gatineau,51,0.09699445316125016,0.03893668475012767,0.02276893821134424,956,459,45743,C
America West Airlines,29,0.14653743261101573,0.08387975129058338,0.01613604051127658,1114,423,29190,C
New Orleans Saints,26,0.14726684896993528,0.05944510304905939,0.002274557593066476,6424,2698,93952,C
Murder,74,0.09845707176692803,0.02627770977110103,0.003010164550438065,6148,3322,88082,C
Digamma,56,0.09052997327074788,0.05765364672326454,0.049441491044870584,470,230,26964,C
Biotope,59,0.042906728690249356,0.017884990253411306,0.15259933774834436,243,152,11782,C
StrongARM,52,0.05002756895928075,0.03565766853810332,0.22026065721717894,220,92,18925,C
Air Ministry,26,0.1385719141214286,0.07361565044221871,0.08995828732670838,164,78,23059,C
Beaked whale,47,0.07223718109376738,0.014374780312280313,0.05759239888423989,464,240,36270,C
"Cattaraugus County, New York",25,0.15934772066394473,0.05597297504425314,0.02805031026721898,428,213,47104,C
Constitution,43,0.12796448396140556,0.03964261552768511,0.002525215443416296,5896,2945,80924,C
Symmetry,56,0.10704720093513669,0.03984582921839087,0.01041827712623077,2037,890,33646,C
Felidae,38,0.1366085727742578,0.059499327986372814,0.006093949616069927,2635,1126,94817,C
Rayon,63,0.07886140362223047,0.0198120728010038,0.021243692636951063,1087,625,38046,C
The Bacchae,58,0.05608775031861512,0.01232458477354708,0.043549273899172486,721,408,36268,C
Configuration management,90,0.05245410387288286,0.01036705277336441,0.04079009393092641,849,507,27570,C
Warped Tour,73,0.10910966610770624,0.07614216142537487,0.007129335025008325,2770,1328,45542,C
JPEG,45,0.09453994961462321,0.019324130003026487,0.00617012425736243,2955,1657,99663,C
Time Lord,42,0.1389037861184571,0.07328711324517723,0.005267589315551596,2955,1294,123520,C
Bokken,89,0.03593362226149048,0.01407326124230493,0.06498142464718712,680,443,10735,C
Godzilla (1954 film),43,0.10572521354821347,0.05599996647562861,0.011402850969592102,1973,827,65603,C
Charles VIII of France,64,0.05971525437697327,0.017303008840930188,0.04851854732789551,579,356,22376,C
